Source	Target	Date-Time
1113	9330	2010-07-23T10:58:54Z
1113	9331	2010-07-23T10:59:13Z
1113	9332	2010-07-23T11:41:34Z
1113	9333	2010-07-23T12:07:14Z
1113	9334	2010-07-23T14:17:12Z
1113	9335	2010-07-23T19:39:39Z
1113	9336	2010-07-23T19:48:15Z
1113	9337	2010-07-23T20:10:01Z
1113	9338	2010-07-23T20:28:44Z
1113	9339	2010-07-24T01:07:06Z
1113	9340	2010-07-24T07:32:44Z
1113	9341	2010-07-24T09:13:26Z
1113	9342	2010-07-24T09:47:54Z
1113	9343	2010-07-24T12:28:40Z
1113	9344	2010-07-24T12:40:32Z
1113	9345	2010-07-24T13:32:23Z
1113	9346	2010-07-24T13:44:40Z
1113	9347	2010-07-24T14:48:03Z
1113	9348	2010-07-24T15:23:31Z
1113	9349	2010-07-24T16:20:26Z
1113	9350	2010-07-24T16:33:49Z
1113	9351	2010-07-24T16:50:51Z
1113	9352	2010-07-24T20:18:40Z
1113	9353	2010-07-25T03:59:03Z
1113	9354	2010-07-25T08:21:53Z
1113	9355	2010-07-25T09:04:58Z
1113	9356	2010-07-25T11:45:51Z
1113	9357	2010-07-25T12:24:12Z
1113	9358	2010-07-25T17:27:16Z
1113	9359	2010-07-25T22:03:58Z
1113	9360	2010-07-26T12:45:03Z
1113	9361	2010-07-26T13:25:05Z
1113	9362	2010-07-26T13:55:56Z
1113	9363	2010-07-26T14:09:30Z
1113	9364	2010-07-26T14:42:05Z
1113	9365	2010-07-26T16:23:45Z
1113	9366	2010-07-26T18:27:23Z
1113	9367	2010-07-26T23:52:36Z
1113	9368	2010-07-27T00:15:58Z
1113	9369	2010-07-27T04:41:05Z
1113	9370	2010-07-27T05:01:24Z
1113	9371	2010-07-27T07:44:50Z
1113	9372	2010-07-27T11:23:26Z
1113	9373	2010-07-27T12:19:09Z
1113	9374	2010-07-27T13:13:55Z
1113	9375	2010-07-27T13:37:24Z
1113	9376	2010-07-27T15:19:38Z
1113	9377	2010-07-27T15:56:08Z
1113	9378	2010-07-27T17:58:37Z
1113	9379	2010-07-27T19:11:58Z
1113	9380	2010-07-27T20:55:03Z
1113	9381	2010-07-27T22:10:42Z
1113	9382	2010-07-27T23:49:37Z
1113	9383	2010-07-28T01:15:08Z
1113	9384	2010-07-28T05:21:13Z
20829	9384	2015-03-18T03:54:52Z
23540	9384	2015-04-18T21:26:09Z
20829	9384	2015-04-19T10:01:02Z
1113	9385	2010-07-28T06:11:51Z
1113	9386	2010-07-28T06:21:54Z
1113	9387	2010-07-28T08:19:18Z
1113	9388	2010-07-28T11:26:55Z
3486	9388	2010-11-30T05:01:41Z
397	9388	2011-06-08T22:56:15Z
1113	9389	2010-07-28T12:03:31Z
1113	9390	2010-07-28T12:23:29Z
1113	9391	2010-07-28T16:31:26Z
1113	9392	2010-07-28T17:50:00Z
1113	9393	2010-07-28T21:00:36Z
1113	9394	2010-07-28T21:08:38Z
1113	9395	2010-07-28T21:49:26Z
1113	9396	2010-07-28T23:05:27Z
1113	9397	2010-07-29T05:21:43Z
1113	9398	2010-07-29T06:11:33Z
1113	9399	2010-07-29T10:10:42Z
1113	9400	2010-07-29T14:41:40Z
1113	9401	2010-07-29T15:23:51Z
1113	9402	2010-07-29T15:28:14Z
20829	9402	2015-03-18T03:55:37Z
23540	9402	2015-04-18T21:26:24Z
20829	9402	2015-04-19T10:01:12Z
1113	9403	2010-07-29T18:18:42Z
1113	9404	2010-07-29T22:40:25Z
1113	9405	2010-07-29T23:03:23Z
1113	9406	2010-07-30T12:19:23Z
24475	9406	2015-09-20T20:14:49Z
1113	9407	2010-07-30T14:25:19Z
1113	9408	2010-07-30T14:56:47Z
1113	9409	2010-07-30T14:58:00Z
1113	9410	2010-07-30T15:28:50Z
1113	9411	2010-07-30T21:07:03Z
1113	9412	2010-07-31T00:23:30Z
1113	9413	2010-07-31T00:40:36Z
1113	9414	2010-07-31T01:35:37Z
1113	9415	2010-07-31T07:59:23Z
1113	9416	2010-07-31T10:19:52Z
1113	9417	2010-07-31T10:28:02Z
1113	9418	2010-07-31T11:59:38Z
1113	9419	2010-07-31T13:16:31Z
1113	9420	2010-07-31T14:34:41Z
1113	9421	2010-07-31T15:15:10Z
1113	9422	2010-07-31T17:31:54Z
1113	9423	2010-07-31T19:09:05Z
1113	9424	2010-07-31T19:51:41Z
1113	9425	2010-07-31T19:54:46Z
1113	9426	2010-07-31T20:04:13Z
1113	9427	2010-08-01T05:03:25Z
1113	9428	2010-08-01T09:21:44Z
1113	9429	2010-08-01T17:56:29Z
1113	9430	2010-08-01T19:33:28Z
1113	9431	2010-08-01T20:44:14Z
1113	9432	2010-08-01T21:59:18Z
1113	9433	2010-08-01T22:17:20Z
1113	9434	2010-08-02T02:55:52Z
1113	9435	2010-08-02T09:00:34Z
1113	9436	2010-08-02T09:55:00Z
1113	9437	2010-08-02T12:14:48Z
1113	9438	2010-08-02T13:58:29Z
1113	9439	2010-08-02T18:50:43Z
1113	9440	2010-08-03T08:12:59Z
1113	9441	2010-08-03T08:14:30Z
1113	9442	2010-08-03T16:00:47Z
1113	9443	2010-08-03T19:57:36Z
1113	9444	2010-08-03T20:44:01Z
1113	9445	2010-08-03T21:22:04Z
1113	9446	2010-08-04T00:44:28Z
1113	9447	2010-08-04T01:16:41Z
1113	9448	2010-08-04T08:22:26Z
1113	9449	2010-08-04T08:46:17Z
1113	9450	2010-08-04T09:13:58Z
1113	9451	2010-08-04T13:51:15Z
1113	9452	2010-08-04T13:51:31Z
1113	9453	2010-08-04T14:21:36Z
1113	9454	2010-08-04T15:50:49Z
1113	9455	2010-08-04T17:06:48Z
1113	9456	2010-08-04T18:18:38Z
1113	9457	2010-08-04T18:41:31Z
1113	9458	2010-08-04T20:59:51Z
1113	9459	2010-08-04T21:46:59Z
1113	9460	2010-08-04T21:47:20Z
1113	9461	2010-08-05T15:08:51Z
1113	9462	2010-08-05T16:40:23Z
1113	9463	2010-08-05T19:36:40Z
1113	9464	2010-08-06T00:16:56Z
1113	9465	2010-08-06T05:09:48Z
1113	9466	2010-08-06T10:55:15Z
1113	9467	2010-08-06T12:53:43Z
1113	9468	2010-08-06T13:15:26Z
1113	9469	2010-08-06T13:18:33Z
1113	9470	2010-08-06T15:31:37Z
1113	9471	2010-08-06T19:03:09Z
1113	9472	2010-08-06T20:20:17Z
1113	9473	2010-08-07T04:58:11Z
1113	9474	2010-08-07T09:16:29Z
1113	9475	2010-08-07T14:40:43Z
1113	9476	2010-08-07T15:02:44Z
1113	9477	2010-08-07T15:26:04Z
1113	9478	2010-08-07T18:47:46Z
1113	9479	2010-08-07T20:27:59Z
1113	9480	2010-08-07T22:39:12Z
1113	9481	2010-08-08T13:31:20Z
1113	9482	2010-08-08T14:04:23Z
1113	9483	2010-08-08T14:13:42Z
1113	9484	2010-08-08T15:06:23Z
1113	9485	2010-08-08T15:44:36Z
20829	9485	2015-03-18T03:54:43Z
1113	9486	2010-08-08T21:14:39Z
1113	9487	2010-08-09T05:02:06Z
1113	9488	2010-08-09T10:24:25Z
1113	9489	2010-08-09T11:10:40Z
1113	9490	2010-08-09T11:17:44Z
9490	9490	2010-08-09T11:19:33Z
9490	9490	2010-08-09T11:20:09Z
1113	9491	2010-08-09T13:32:13Z
1113	9492	2010-08-09T14:03:46Z
1113	9493	2010-08-09T14:20:07Z
1113	9494	2010-08-09T16:57:32Z
1113	9495	2010-08-09T20:18:57Z
1113	9496	2010-08-10T00:59:19Z
1113	9497	2010-08-10T08:16:46Z
1113	9498	2010-08-10T16:25:22Z
1113	9499	2010-08-10T17:24:07Z
1113	9500	2010-08-10T19:16:50Z
1113	9501	2010-08-10T20:22:23Z
1113	9502	2010-08-10T21:55:51Z
1113	9503	2010-08-10T22:24:27Z
1113	9504	2010-08-10T22:29:20Z
1113	9505	2010-08-11T09:32:47Z
1113	9506	2010-08-11T11:48:38Z
1113	9507	2010-08-11T12:27:23Z
1113	9508	2010-08-11T14:26:43Z
1113	9509	2010-08-11T17:35:28Z
1113	9510	2010-08-11T19:19:26Z
1113	9511	2010-08-12T00:30:02Z
1113	9512	2010-08-12T09:40:17Z
1113	9513	2010-08-12T12:01:51Z
1113	9514	2010-08-12T12:43:29Z
1113	9515	2010-08-12T13:19:11Z
11866	9515	2014-10-03T18:22:45Z
1113	9516	2010-08-12T14:08:13Z
1113	9517	2010-08-12T14:43:55Z
1113	9518	2010-08-12T15:24:51Z
764	9518	2014-11-22T15:41:50Z
1113	9519	2010-08-12T15:37:57Z
1113	9520	2010-08-12T15:38:48Z
1113	9521	2010-08-12T16:55:30Z
1113	9522	2010-08-12T17:21:38Z
1113	9523	2010-08-13T07:41:21Z
1113	9524	2010-08-13T11:38:57Z
1113	9525	2010-08-13T14:18:09Z
1113	9526	2010-08-13T14:25:15Z
1113	9527	2010-08-13T23:43:23Z
1113	9528	2010-08-14T04:27:09Z
1113	9529	2010-08-14T05:32:26Z
1113	9530	2010-08-14T08:13:29Z
1113	9531	2010-08-14T09:06:28Z
1113	9532	2010-08-14T09:08:59Z
1113	9533	2010-08-14T10:32:00Z
1113	9534	2010-08-14T11:45:35Z
1113	9535	2010-08-14T12:07:54Z
1113	9536	2010-08-14T12:26:58Z
1113	9537	2010-08-14T14:02:23Z
1113	9538	2010-08-14T16:46:22Z
1113	9539	2010-08-14T17:08:18Z
1113	9540	2010-08-15T05:43:55Z
1113	9541	2010-08-15T12:54:35Z
1113	9542	2010-08-15T13:07:06Z
1113	9543	2010-08-15T13:29:44Z
1113	9544	2010-08-15T16:08:42Z
1113	9545	2010-08-15T16:41:02Z
1113	9546	2010-08-15T19:13:55Z
1113	9547	2010-08-15T20:53:17Z
1113	9548	2010-08-15T22:40:54Z
1113	9549	2010-08-15T22:50:32Z
1113	9550	2010-08-15T23:17:03Z
1113	9551	2010-08-15T23:49:29Z
1113	9552	2010-08-16T08:56:24Z
1113	9553	2010-08-16T09:00:24Z
9553	9553	2010-08-16T09:02:39Z
1113	9554	2010-08-16T09:15:39Z
1113	9555	2010-08-16T11:33:48Z
1113	9556	2010-08-16T12:18:28Z
1113	9557	2010-08-16T13:01:50Z
1113	9558	2010-08-16T13:17:08Z
1113	9559	2010-08-16T13:54:13Z
9559	9559	2010-08-16T13:54:24Z
1113	9560	2010-08-16T15:03:37Z
1113	9561	2010-08-16T15:14:59Z
1113	9562	2010-08-16T16:15:13Z
1113	9563	2010-08-16T18:51:19Z
1113	9564	2010-08-16T19:11:08Z
1113	9565	2010-08-16T20:05:43Z
1113	9566	2010-08-16T20:25:39Z
1113	9567	2010-08-16T22:38:17Z
1113	9568	2010-08-16T22:55:31Z
1113	9569	2010-08-17T06:46:10Z
1113	9570	2010-08-17T09:34:01Z
1113	9571	2010-08-17T10:07:26Z
1113	9572	2010-08-17T10:18:53Z
1113	9573	2010-08-17T11:34:23Z
1113	9574	2010-08-17T17:04:30Z
1113	9575	2010-08-17T20:05:40Z
1113	9576	2010-08-17T20:43:05Z
9576	9576	2010-08-17T21:38:31Z
22974	9576	2015-02-03T17:06:37Z
1113	9577	2010-08-17T20:54:02Z
1113	9578	2010-08-17T21:03:32Z
1113	9579	2010-08-17T22:41:51Z
1113	9580	2010-08-18T01:24:33Z
1113	9581	2010-08-18T01:41:22Z
1113	9582	2010-08-18T04:30:20Z
1113	9583	2010-08-18T07:11:46Z
1113	9584	2010-08-18T09:55:21Z
1113	9585	2010-08-18T10:05:55Z
1113	9586	2010-08-18T11:43:51Z
1113	9587	2010-08-18T12:42:59Z
1113	9588	2010-08-18T16:39:51Z
1113	9589	2010-08-18T22:12:14Z
1113	9590	2010-08-18T23:08:38Z
1113	9591	2010-08-19T06:07:26Z
1113	9592	2010-08-19T06:16:03Z
1113	9593	2010-08-19T09:09:43Z
1113	9594	2010-08-19T12:39:59Z
1113	9595	2010-08-19T12:46:56Z
1113	9596	2010-08-19T14:59:37Z
1113	9597	2010-08-19T16:30:16Z
1113	9598	2010-08-19T17:03:32Z
1113	9599	2010-08-19T17:12:15Z
1113	9600	2010-08-19T19:41:38Z
1113	9601	2010-08-19T20:25:26Z
1113	9602	2010-08-19T23:02:21Z
1113	9603	2010-08-20T06:45:15Z
1113	9604	2010-08-20T07:38:07Z
9958	9604	2015-02-22T19:20:00Z
1113	9605	2010-08-20T11:11:36Z
1113	9606	2010-08-20T11:36:57Z
1113	9607	2010-08-20T13:16:49Z
1113	9608	2010-08-20T13:31:42Z
1113	9609	2010-08-20T14:44:57Z
1113	9610	2010-08-20T17:47:05Z
1113	9611	2010-08-20T20:35:40Z
1113	9612	2010-08-20T20:47:07Z
1113	9613	2010-08-20T21:19:56Z
1113	9614	2010-08-21T03:13:16Z
1113	9615	2010-08-21T08:01:26Z
1113	9616	2010-08-21T10:20:06Z
1113	9617	2010-08-21T11:01:28Z
1113	9618	2010-08-21T12:25:37Z
1113	9619	2010-08-21T14:29:48Z
1113	9620	2010-08-21T21:05:57Z
1113	9621	2010-08-21T23:18:59Z
1113	9622	2010-08-22T00:29:18Z
1113	9623	2010-08-22T04:10:39Z
1113	9624	2010-08-22T08:15:47Z
1113	9625	2010-08-22T08:46:29Z
1113	9626	2010-08-22T09:20:19Z
1113	9627	2010-08-22T13:05:04Z
1113	9628	2010-08-22T13:40:35Z
1113	9629	2010-08-22T14:41:17Z
1113	9630	2010-08-22T16:45:16Z
1113	9631	2010-08-22T17:49:07Z
1113	9632	2010-08-22T19:03:43Z
1113	9633	2010-08-23T07:30:39Z
1113	9634	2010-08-23T10:47:07Z
1113	9635	2010-08-23T12:27:29Z
1113	9636	2010-08-23T13:40:44Z
1113	9637	2010-08-23T14:39:35Z
1113	9638	2010-08-23T14:41:08Z
1113	9639	2010-08-23T18:18:08Z
1113	9640	2010-08-23T18:26:49Z
1113	9641	2010-08-23T18:52:49Z
1113	9642	2010-08-23T19:56:47Z
1113	9643	2010-08-23T20:34:05Z
1113	9644	2010-08-23T21:01:49Z
1113	9645	2010-08-23T21:40:22Z
1113	9646	2010-08-24T00:39:10Z
1113	9647	2010-08-24T15:10:37Z
1113	9648	2010-08-24T16:01:14Z
1113	9649	2010-08-24T21:29:23Z
1113	9650	2010-08-24T22:22:47Z
1113	9651	2010-08-25T07:10:35Z
1113	9652	2010-08-25T14:00:11Z
1113	9653	2010-08-25T14:35:31Z
1113	9654	2010-08-25T16:00:34Z
1113	9655	2010-08-25T19:07:28Z
1113	9656	2010-08-25T20:04:30Z
1113	9657	2010-08-25T22:00:56Z
1113	9658	2010-08-25T23:12:34Z
1113	9659	2010-08-25T23:13:02Z
1113	9660	2010-08-26T08:28:41Z
1113	9661	2010-08-26T11:45:40Z
1113	9662	2010-08-26T13:05:20Z
1113	9663	2010-08-26T15:19:53Z
1113	9664	2010-08-26T17:34:11Z
1113	9665	2010-08-26T18:40:46Z
1113	9666	2010-08-26T19:36:12Z
20829	9666	2015-03-18T03:55:57Z
23540	9666	2015-04-18T21:26:30Z
20829	9666	2015-04-19T10:01:13Z
1113	9667	2010-08-26T22:35:12Z
1113	9668	2010-08-27T02:26:20Z
1113	9669	2010-08-27T03:08:16Z
1113	9670	2010-08-27T07:04:30Z
1113	9671	2010-08-27T11:10:19Z
1113	9672	2010-08-27T11:11:18Z
1113	9673	2010-08-27T12:39:05Z
1113	9674	2010-08-27T13:38:36Z
1113	9675	2010-08-27T19:43:25Z
1113	9676	2010-08-27T20:35:38Z
1113	9677	2010-08-27T21:04:12Z
1113	9678	2010-08-28T09:28:57Z
1113	9679	2010-08-28T10:15:58Z
1113	9680	2010-08-28T12:43:56Z
1113	9681	2010-08-28T17:40:53Z
1113	9682	2010-08-28T18:19:22Z
1113	9683	2010-08-28T18:40:30Z
1113	9684	2010-08-28T19:32:27Z
1113	9685	2010-08-28T21:40:05Z
1113	9686	2010-08-28T22:10:20Z
1113	9687	2010-08-28T23:47:08Z
1113	9688	2010-08-29T02:39:41Z
1113	9689	2010-08-29T06:30:32Z
1113	9690	2010-08-29T13:06:20Z
1113	9691	2010-08-29T14:03:48Z
1113	9692	2010-08-29T16:36:49Z
1113	9693	2010-08-29T17:38:33Z
1113	9694	2010-08-29T19:01:49Z
1113	9695	2010-08-29T20:29:20Z
1113	9696	2010-08-29T22:23:01Z
1113	9697	2010-08-30T05:11:39Z
1113	9698	2010-08-30T07:33:34Z
1113	9699	2010-08-30T08:25:29Z
1113	9700	2010-08-30T09:07:16Z
1113	9701	2010-08-30T14:09:20Z
1113	9702	2010-08-30T16:04:09Z
1113	9703	2010-08-30T17:00:07Z
1113	9704	2010-08-30T21:30:09Z
1113	9705	2010-08-30T21:36:02Z
1113	9706	2010-08-31T02:50:15Z
1113	9707	2010-08-31T13:24:46Z
1113	9708	2010-08-31T14:44:48Z
1113	9709	2010-08-31T14:49:31Z
1113	9710	2010-08-31T18:17:16Z
1113	9711	2010-08-31T21:36:02Z
1113	9712	2010-08-31T22:48:40Z
1113	9713	2010-09-01T00:38:41Z
1113	9714	2010-09-01T06:38:09Z
1113	9715	2010-09-01T10:03:38Z
1113	9716	2010-09-01T12:14:37Z
1113	9717	2010-09-01T12:31:47Z
1113	9718	2010-09-01T15:12:11Z
1113	9719	2010-09-01T18:33:33Z
1113	9720	2010-09-01T19:59:05Z
1113	9721	2010-09-01T21:10:00Z
1113	9722	2010-09-01T23:54:40Z
1113	9723	2010-09-02T00:54:17Z
1113	9724	2010-09-02T00:58:11Z
913	9724	2014-08-17T23:20:39Z
1113	9725	2010-09-02T06:04:08Z
1113	9726	2010-09-02T07:46:44Z
1113	9727	2010-09-02T15:20:15Z
1113	9728	2010-09-02T15:54:18Z
1113	9729	2010-09-02T17:14:48Z
1113	9730	2010-09-02T20:22:08Z
1113	9731	2010-09-03T00:54:59Z
1113	9732	2010-09-03T06:48:42Z
1113	9733	2010-09-03T09:58:46Z
1113	9734	2010-09-03T11:20:37Z
1113	9735	2010-09-03T12:40:01Z
1113	9736	2010-09-03T13:38:11Z
1113	9737	2010-09-03T15:16:03Z
1113	9738	2010-09-03T15:26:22Z
1113	9739	2010-09-03T17:24:19Z
1113	9740	2010-09-03T18:34:18Z
1113	9741	2010-09-03T22:17:49Z
1113	9742	2010-09-03T22:39:11Z
1113	9743	2010-09-04T00:34:30Z
1113	9744	2010-09-04T10:30:14Z
1113	9745	2010-09-04T10:36:56Z
1113	9746	2010-09-04T16:11:07Z
1113	9747	2010-09-04T18:23:03Z
1113	9748	2010-09-04T18:54:43Z
1113	9749	2010-09-04T19:51:29Z
1113	9750	2010-09-05T11:20:44Z
1113	9751	2010-09-05T11:21:24Z
1113	9752	2010-09-05T16:05:34Z
1113	9753	2010-09-05T18:05:46Z
1113	9754	2010-09-05T18:38:09Z
1113	9755	2010-09-05T20:54:13Z
1113	9756	2010-09-05T22:06:02Z
1113	9757	2010-09-05T22:26:48Z
1113	9758	2010-09-06T04:00:49Z
1113	9759	2010-09-06T08:11:46Z
1113	9760	2010-09-06T10:10:43Z
1113	9761	2010-09-06T11:52:52Z
1113	9762	2010-09-06T13:18:04Z
1113	9763	2010-09-06T13:18:27Z
1113	9764	2010-09-06T13:57:55Z
1113	9765	2010-09-06T16:25:02Z
1113	9766	2010-09-06T23:38:21Z
1113	9767	2010-09-07T00:21:41Z
1113	9768	2010-09-07T06:13:36Z
1113	9769	2010-09-07T07:56:27Z
1113	9770	2010-09-07T14:40:05Z
1113	9771	2010-09-07T14:41:41Z
1113	9772	2010-09-07T14:48:35Z
1113	9773	2010-09-07T15:40:35Z
1113	9774	2010-09-07T17:47:42Z
1113	9775	2010-09-07T21:07:26Z
1113	9776	2010-09-07T21:18:23Z
1113	9777	2010-09-08T06:04:01Z
1113	9778	2010-09-08T07:26:05Z
1113	9779	2010-09-08T07:47:40Z
1113	9780	2010-09-08T07:58:51Z
1113	9781	2010-09-08T08:42:22Z
1113	9782	2010-09-08T10:04:44Z
1113	9783	2010-09-08T10:38:07Z
1113	9784	2010-09-08T14:09:13Z
1113	9785	2010-09-08T16:30:19Z
1113	9786	2010-09-08T19:48:02Z
1113	9787	2010-09-08T20:35:07Z
1113	9788	2010-09-08T21:16:22Z
1113	9789	2010-09-08T23:45:54Z
1113	9790	2010-09-09T04:06:13Z
1113	9791	2010-09-09T13:36:57Z
1113	9792	2010-09-09T15:14:12Z
1113	9793	2010-09-09T16:02:47Z
1113	9794	2010-09-09T16:29:41Z
1113	9795	2010-09-09T17:20:56Z
1113	9796	2010-09-09T18:38:28Z
1113	9797	2010-09-09T19:48:57Z
1113	9798	2010-09-09T19:49:13Z
1113	9799	2010-09-10T01:10:10Z
1113	9800	2010-09-10T02:13:32Z
1113	9801	2010-09-10T11:07:28Z
1113	9802	2010-09-10T16:08:12Z
1113	9803	2010-09-10T17:43:31Z
1113	9804	2010-09-10T22:01:56Z
1113	9805	2010-09-11T02:33:42Z
1113	9806	2010-09-11T03:00:35Z
1113	9807	2010-09-11T04:32:19Z
1113	9808	2010-09-11T06:20:06Z
1113	9809	2010-09-11T07:06:47Z
1113	9810	2010-09-11T08:57:47Z
1113	9811	2010-09-11T11:19:18Z
1113	9812	2010-09-11T12:00:56Z
1113	9813	2010-09-11T12:44:55Z
1113	9814	2010-09-11T21:00:00Z
1113	9815	2010-09-12T00:23:47Z
1113	9816	2010-09-12T09:36:57Z
1113	9817	2010-09-12T11:59:22Z
1113	9818	2010-09-12T13:16:03Z
1113	9819	2010-09-12T14:42:40Z
1113	9820	2010-09-12T15:04:55Z
1113	9821	2010-09-12T16:03:54Z
1113	9822	2010-09-12T18:33:09Z
9822	9822	2013-04-08T22:29:14Z
1113	9823	2010-09-12T19:53:24Z
1113	9824	2010-09-12T20:54:54Z
1113	9825	2010-09-12T21:57:09Z
1113	9826	2010-09-13T10:23:07Z
1113	9827	2010-09-13T11:12:34Z
1113	9828	2010-09-13T16:04:01Z
1113	9829	2010-09-13T17:32:54Z
1113	9830	2010-09-13T22:41:21Z
1113	9831	2010-09-14T11:38:58Z
1113	9832	2010-09-14T12:08:30Z
1113	9833	2010-09-14T12:24:20Z
1113	9834	2010-09-14T15:00:46Z
1113	9835	2010-09-14T15:34:30Z
1113	9836	2010-09-14T22:22:29Z
1113	9837	2010-09-15T05:44:39Z
1113	9838	2010-09-15T06:25:43Z
1113	9839	2010-09-15T07:21:07Z
1113	9840	2010-09-15T07:56:09Z
1113	9841	2010-09-15T14:41:57Z
1113	9842	2010-09-15T15:46:48Z
1113	9843	2010-09-15T18:30:44Z
1113	9844	2010-09-15T18:32:55Z
1113	9845	2010-09-15T18:32:58Z
1113	9846	2010-09-15T20:36:56Z
1113	9847	2010-09-15T23:53:22Z
1113	9848	2010-09-16T00:30:55Z
1113	9849	2010-09-16T08:19:02Z
1113	9850	2010-09-16T11:51:40Z
1113	9851	2010-09-16T15:00:34Z
1113	9852	2010-09-16T19:11:36Z
1113	9853	2010-09-16T20:04:25Z
1113	9854	2010-09-16T20:05:32Z
1113	9855	2010-09-17T01:03:40Z
1113	9856	2010-09-17T04:06:17Z
1113	9857	2010-09-17T06:02:35Z
1113	9858	2010-09-17T09:24:40Z
1113	9859	2010-09-17T09:34:53Z
1113	9860	2010-09-17T10:19:23Z
1113	9861	2010-09-17T10:37:47Z
1113	9862	2010-09-17T11:21:17Z
20829	9862	2015-03-18T03:55:24Z
23540	9862	2015-04-18T21:26:16Z
20829	9862	2015-04-19T10:01:07Z
1113	9863	2010-09-17T13:40:50Z
1113	9864	2010-09-17T18:20:47Z
1113	9865	2010-09-17T18:40:10Z
1113	9866	2010-09-17T19:06:48Z
1113	9867	2010-09-17T21:11:20Z
1113	9868	2010-09-17T21:53:46Z
1113	9869	2010-09-18T06:18:59Z
1113	9870	2010-09-18T10:01:08Z
1113	9871	2010-09-18T11:51:19Z
1113	9872	2010-09-18T13:16:08Z
1113	9873	2010-09-18T13:53:24Z
1113	9874	2010-09-18T14:19:18Z
1113	9875	2010-09-18T15:38:24Z
1113	9876	2010-09-18T17:07:51Z
1113	9877	2010-09-18T17:56:16Z
1113	9878	2010-09-18T18:26:01Z
1113	9879	2010-09-18T20:56:19Z
1113	9880	2010-09-18T21:39:49Z
1113	9881	2010-09-18T23:39:44Z
1113	9882	2010-09-18T23:55:50Z
1113	9883	2010-09-19T01:11:29Z
1113	9884	2010-09-19T01:25:33Z
1113	9885	2010-09-19T06:23:51Z
1113	9886	2010-09-19T06:25:13Z
1113	9887	2010-09-19T12:04:01Z
1113	9888	2010-09-19T12:48:03Z
1113	9889	2010-09-19T13:44:28Z
1113	9890	2010-09-19T13:58:05Z
20829	9890	2015-03-18T03:54:56Z
23540	9890	2015-04-18T21:26:23Z
20829	9890	2015-04-19T10:01:07Z
1113	9891	2010-09-19T14:54:00Z
1113	9893	2010-09-19T16:07:03Z
1113	9894	2010-09-19T17:05:45Z
1113	9895	2010-09-19T17:15:30Z
1113	9898	2010-09-19T20:59:11Z
1113	9899	2010-09-19T22:04:35Z
1113	9900	2010-09-20T01:17:39Z
1113	9901	2010-09-20T01:45:33Z
1113	9902	2010-09-20T05:05:35Z
1113	9903	2010-09-20T06:49:18Z
1113	9904	2010-09-20T09:39:11Z
1113	9906	2010-09-20T14:31:53Z
1113	9908	2010-09-20T17:27:32Z
1113	9909	2010-09-20T17:49:54Z
1113	9910	2010-09-20T17:58:45Z
9910	9910	2014-01-01T20:53:52Z
1113	9911	2010-09-20T21:33:40Z
1113	9912	2010-09-21T00:45:56Z
1113	9913	2010-09-21T09:26:36Z
1113	9915	2010-09-21T11:35:21Z
1113	9917	2010-09-21T15:53:17Z
1113	9918	2010-09-21T16:44:58Z
1113	9919	2010-09-21T16:51:05Z
1113	9920	2010-09-21T17:53:48Z
1113	9921	2010-09-21T19:29:13Z
1113	9922	2010-09-21T20:27:47Z
1113	9923	2010-09-21T21:56:44Z
1113	9924	2010-09-22T00:35:26Z
1113	9925	2010-09-22T00:36:01Z
1113	9926	2010-09-22T07:47:55Z
1113	9927	2010-09-22T08:07:30Z
1113	9928	2010-09-22T09:05:27Z
1113	9929	2010-09-22T09:56:15Z
1113	9931	2010-09-22T11:04:29Z
1113	9932	2010-09-22T11:13:47Z
1113	9935	2010-09-22T12:23:45Z
1113	9936	2010-09-22T15:37:50Z
1113	9937	2010-09-22T16:42:48Z
9937	9937	2010-09-25T17:31:28Z
1113	9938	2010-09-22T20:12:51Z
1113	9939	2010-09-22T21:10:45Z
1113	9940	2010-09-22T22:50:00Z
1113	9941	2010-09-23T05:58:00Z
397	9941	2010-09-23T06:20:13Z
1113	9942	2010-09-23T09:22:00Z
1113	9943	2010-09-23T11:27:17Z
1113	9944	2010-09-23T14:17:39Z
1113	9945	2010-09-23T16:56:26Z
1113	9946	2010-09-23T20:15:00Z
1113	9949	2010-09-24T03:54:03Z
1113	9950	2010-09-24T10:22:45Z
1113	9951	2010-09-24T11:45:14Z
1113	9954	2010-09-24T14:18:27Z
1113	9955	2010-09-24T15:54:29Z
1113	9958	2010-09-24T16:58:22Z
1113	9959	2010-09-24T22:04:04Z
1113	9960	2010-09-25T01:51:02Z
1113	9964	2010-09-25T10:53:38Z
1113	9965	2010-09-25T11:46:06Z
1113	9966	2010-09-25T14:27:08Z
1113	9967	2010-09-25T16:59:18Z
1113	9968	2010-09-25T20:52:45Z
1113	9969	2010-09-25T23:53:34Z
1113	9970	2010-09-26T07:18:02Z
1113	9971	2010-09-26T08:30:14Z
1113	9972	2010-09-26T10:31:48Z
1113	9974	2010-09-26T12:16:44Z
1113	9975	2010-09-26T12:16:57Z
1113	9978	2010-09-26T13:48:17Z
1113	9979	2010-09-26T17:39:47Z
1113	9982	2010-09-26T18:09:51Z
1113	9983	2010-09-26T19:08:36Z
1113	9984	2010-09-26T19:23:14Z
1113	9985	2010-09-26T23:29:32Z
1113	9986	2010-09-27T02:26:27Z
