Source	Target	Date-Time
239	104	2013-12-12T12:30:09Z
18686	104	2013-12-16T08:24:32Z
18686	104	2013-12-23T08:22:29Z
18686	104	2013-12-30T08:40:15Z
18686	104	2014-01-06T08:35:01Z
279	104	2014-01-10T21:46:05Z
18686	104	2014-01-13T09:33:00Z
15794	104	2014-01-16T16:56:41Z
15794	104	2014-01-16T16:57:34Z
15794	104	2014-01-17T15:22:55Z
18686	104	2014-01-20T10:21:54Z
18686	104	2014-01-27T09:46:48Z
18686	104	2014-02-03T08:30:32Z
18686	104	2014-02-10T09:30:32Z
18686	104	2014-02-17T08:38:21Z
279	104	2014-02-22T20:35:19Z
279	104	2014-02-22T20:46:36Z
104	104	2014-02-23T14:19:06Z
104	104	2014-02-23T14:20:02Z
279	104	2014-02-23T15:18:41Z
18686	104	2014-02-24T10:18:23Z
17407	104	2014-02-25T12:20:13Z
130	104	2014-03-02T16:03:40Z
18686	104	2014-03-03T09:30:42Z
18686	104	2014-03-10T09:10:51Z
18686	104	2014-03-17T07:14:24Z
18686	104	2014-03-24T18:56:43Z
17407	104	2014-03-28T07:32:21Z
18686	104	2014-03-31T09:20:07Z
18686	104	2014-04-07T08:00:16Z
18686	104	2014-04-14T07:18:12Z
18686	104	2014-04-21T08:34:09Z
18686	104	2014-04-28T07:23:03Z
18686	104	2014-05-05T07:29:28Z
239	104	2014-05-09T17:18:20Z
18686	104	2014-05-12T06:00:29Z
18686	104	2014-05-19T07:18:28Z
130	104	2014-05-25T10:48:02Z
18686	104	2014-05-26T08:29:29Z
18686	104	2014-06-02T08:07:52Z
18686	104	2014-06-09T07:39:16Z
18686	104	2014-06-16T07:13:19Z
18686	104	2014-06-23T07:20:27Z
18686	104	2014-06-30T06:53:19Z
279	104	2014-07-01T06:52:48Z
279	104	2014-07-01T09:33:50Z
18686	104	2014-07-07T07:07:32Z
279	104	2014-07-09T07:49:30Z
279	104	2014-07-09T07:53:26Z
15794	104	2014-07-12T22:28:01Z
15794	104	2014-07-12T22:41:05Z
18686	104	2014-07-14T07:49:02Z
18686	104	2014-07-21T07:41:54Z
239	104	2014-07-21T09:17:33Z
10514	104	2014-07-23T13:50:27Z
10514	104	2014-07-23T13:51:32Z
10514	104	2014-07-23T13:52:49Z
10514	104	2014-07-23T13:54:38Z
279	104	2014-07-27T12:37:46Z
18686	104	2014-07-28T08:09:09Z
69	104	2014-08-01T14:25:33Z
15794	104	2014-08-02T09:25:00Z
15794	104	2014-08-02T09:25:41Z
18686	104	2014-08-04T07:37:07Z
69	104	2014-08-06T10:01:37Z
3295	104	2014-08-08T07:30:03Z
3295	104	2014-08-08T07:30:43Z
3295	104	2014-08-08T08:28:50Z
3295	104	2014-08-08T08:30:55Z
18686	104	2014-08-11T07:43:20Z
20659	104	2014-08-13T07:27:15Z
18686	104	2014-08-18T07:16:49Z
2883	104	2014-08-19T07:43:30Z
104	104	2014-08-20T06:52:00Z
20659	104	2014-08-20T10:04:09Z
15794	104	2014-08-22T19:24:36Z
15794	104	2014-08-22T19:25:05Z
15794	104	2014-08-22T20:06:29Z
15794	104	2014-08-22T20:51:56Z
15794	104	2014-08-22T21:20:13Z
15794	104	2014-08-22T21:22:11Z
16982	104	2014-08-23T08:14:16Z
130	104	2014-08-24T17:44:06Z
18686	104	2014-08-25T09:21:43Z
130	104	2014-08-30T05:49:38Z
18686	104	2014-09-01T07:48:52Z
18686	104	2014-09-08T09:33:23Z
104	104	2014-09-09T16:58:47Z
12199	104	2014-09-09T20:38:13Z
18686	104	2014-09-15T08:34:16Z
18686	104	2014-09-18T19:22:35Z
18686	104	2014-09-22T09:05:01Z
18686	104	2014-09-29T09:44:19Z
18686	104	2014-10-06T06:10:28Z
21088	104	2014-10-09T11:39:42Z
21088	104	2014-10-09T15:48:33Z
18686	104	2014-10-13T08:54:01Z
16085	104	2014-10-15T12:04:40Z
279	104	2014-10-18T21:29:43Z
18686	104	2014-10-20T13:47:58Z
18686	104	2014-10-27T05:20:46Z
18686	104	2014-11-03T17:28:23Z
279	104	2014-11-03T18:54:45Z
279	104	2014-11-06T08:13:09Z
18686	104	2014-11-10T15:00:21Z
279	104	2014-11-11T17:44:55Z
279	104	2014-11-11T19:59:55Z
17407	104	2014-11-14T10:00:24Z
18686	104	2014-11-17T18:28:18Z
18686	104	2014-11-24T19:31:10Z
18686	104	2014-12-08T17:11:03Z
18686	104	2014-12-15T16:43:49Z
18686	104	2014-12-22T16:52:40Z
14673	104	2014-12-29T10:46:19Z
14673	104	2014-12-29T11:10:35Z
14673	104	2014-12-29T11:16:44Z
14673	104	2014-12-29T11:32:39Z
18686	104	2014-12-29T16:52:01Z
14673	104	2014-12-29T19:03:59Z
18686	104	2015-01-12T16:47:41Z
18686	104	2015-01-19T18:12:55Z
18686	104	2015-01-26T16:08:38Z
18686	104	2015-02-02T16:31:04Z
18686	104	2015-02-09T16:26:51Z
104	104	2015-02-15T16:21:53Z
18686	104	2015-02-16T17:57:19Z
18686	104	2015-02-23T16:28:49Z
5442	104	2015-02-23T21:06:22Z
18686	104	2015-03-02T16:41:38Z
18686	104	2015-03-09T15:18:43Z
18686	104	2015-03-16T15:14:27Z
5442	104	2015-03-20T19:48:11Z
18686	104	2015-03-23T15:09:26Z
239	104	2015-03-25T18:09:54Z
18686	104	2015-03-30T15:18:19Z
18686	104	2015-04-06T15:41:41Z
22805	104	2015-04-12T21:26:43Z
22805	104	2015-04-12T21:27:17Z
22805	104	2015-04-12T23:08:29Z
22805	104	2015-04-12T23:12:07Z
18686	104	2015-04-13T16:40:25Z
17407	104	2015-04-13T21:47:09Z
18686	104	2015-04-20T15:29:55Z
18686	104	2015-04-27T15:10:51Z
18686	104	2015-04-30T09:32:39Z
18686	104	2015-05-04T15:03:32Z
18686	104	2015-05-11T15:34:50Z
6364	104	2015-05-14T18:24:28Z
6364	104	2015-05-14T18:24:59Z
17407	104	2015-05-16T12:38:09Z
17407	104	2015-05-16T19:03:02Z
18686	104	2015-05-18T15:18:55Z
16688	104	2015-05-20T13:05:53Z
10600	104	2015-05-21T09:19:36Z
18686	104	2015-05-25T16:12:46Z
18686	104	2015-06-01T15:30:55Z
2883	104	2015-06-02T10:37:23Z
2883	104	2015-06-02T10:38:09Z
18686	104	2015-06-08T19:30:19Z
18686	104	2015-06-15T15:04:27Z
18686	104	2015-06-22T15:23:55Z
18686	104	2015-06-29T15:56:04Z
18686	104	2015-07-06T15:13:38Z
18686	104	2015-07-13T15:06:07Z
18686	104	2015-07-21T03:05:53Z
18686	104	2015-07-27T15:05:05Z
18686	104	2015-08-03T15:51:04Z
18686	104	2015-08-10T14:57:47Z
18686	104	2015-08-17T16:17:27Z
18686	104	2015-08-24T13:02:13Z
18686	104	2015-08-31T21:36:48Z
12090	104	2015-09-03T14:18:38Z
18686	104	2015-09-07T17:29:35Z
18686	104	2015-09-14T16:17:44Z
18686	104	2015-09-21T18:29:09Z
23837	104	2015-09-28T09:43:13Z
18686	104	2015-09-28T15:15:23Z
18686	104	2015-10-05T18:32:48Z
18686	104	2015-10-12T16:28:55Z
18686	104	2015-10-19T16:02:08Z
18686	104	2015-10-26T18:04:27Z
23709	104	2015-10-28T15:08:47Z
18686	104	2015-11-02T16:42:54Z
18686	104	2015-11-09T17:18:42Z
23914	104	2015-11-10T20:00:38Z
23914	104	2015-11-10T20:02:59Z
23914	104	2015-11-10T20:05:56Z
279	104	2015-11-10T23:15:51Z
18686	104	2015-11-16T19:39:39Z
130	401	2007-07-25T06:14:31Z
130	426	2007-07-26T12:07:28Z
130	427	2007-07-26T12:07:58Z
130	428	2007-07-26T12:08:24Z
130	429	2007-07-28T23:32:28Z
130	430	2007-07-29T07:24:20Z
424	430	2008-03-29T17:20:40Z
424	430	2008-03-30T13:28:44Z
213	430	2008-03-30T13:45:53Z
213	430	2008-03-30T13:47:25Z
213	430	2008-03-30T13:48:29Z
357	430	2008-04-03T21:39:33Z
357	430	2008-04-03T21:39:54Z
357	430	2008-04-03T21:40:19Z
403	430	2008-04-03T22:03:51Z
357	430	2008-04-13T22:31:15Z
357	430	2008-04-13T22:39:08Z
357	430	2008-04-13T22:42:09Z
357	430	2008-04-13T22:42:35Z
357	430	2008-04-13T22:43:22Z
357	430	2008-04-13T22:53:23Z
357	430	2008-05-11T13:41:18Z
357	430	2008-05-30T20:22:33Z
357	430	2008-05-30T20:22:56Z
432	432	2007-08-01T05:22:17Z
130	431	2007-08-01T05:25:32Z
130	431	2007-08-01T05:26:03Z
18686	431	2015-03-18T04:22:35Z
22848	431	2015-04-18T21:35:06Z
18686	431	2015-04-19T10:09:03Z
213	435	2007-08-06T22:12:20Z
130	433	2007-08-10T01:06:27Z
130	434	2007-08-10T01:07:07Z
130	436	2007-08-10T01:07:33Z
18686	436	2015-03-18T04:22:35Z
22848	436	2015-04-18T21:35:40Z
18686	436	2015-04-19T10:09:31Z
130	437	2007-08-10T09:20:08Z
18686	437	2015-03-18T04:22:36Z
22848	437	2015-04-18T21:35:06Z
18686	437	2015-04-19T10:09:05Z
130	438	2007-08-14T11:55:43Z
239	441	2007-08-16T17:58:24Z
213	441	2007-08-18T13:00:45Z
130	441	2007-08-23T09:11:26Z
449	441	2007-10-11T10:18:23Z
213	14679	2007-08-17T16:45:34Z
439	14679	2008-06-02T09:31:24Z
239	14679	2008-06-02T10:36:07Z
239	14679	2008-06-02T10:37:32Z
16085	14679	2015-08-16T21:01:10Z
213	440	2007-08-17T16:48:16Z
130	442	2007-08-23T07:47:37Z
18686	442	2015-03-18T04:22:37Z
22848	442	2015-04-18T21:35:06Z
18686	442	2015-04-19T10:09:12Z
130	443	2007-08-23T07:48:12Z
475	443	2007-10-18T11:47:22Z
239	443	2007-10-18T18:02:51Z
475	443	2007-10-19T07:48:07Z
449	443	2007-10-19T08:18:46Z
207	443	2007-12-03T08:58:07Z
207	443	2007-12-03T22:56:42Z
207	443	2007-12-08T16:16:41Z
130	443	2008-01-20T11:28:53Z
130	443	2008-01-20T11:29:12Z
69	443	2008-12-04T19:52:39Z
130	444	2007-08-24T23:03:09Z
18686	444	2015-03-18T04:23:17Z
22848	444	2015-04-18T21:35:16Z
18686	444	2015-04-19T10:09:28Z
130	120	2007-08-25T08:24:26Z
130	445	2007-08-26T14:53:40Z
18686	445	2015-03-18T04:22:36Z
22848	445	2015-04-18T21:35:41Z
18686	445	2015-04-19T10:09:31Z
130	446	2007-08-28T07:21:44Z
279	446	2007-11-13T08:55:54Z
207	446	2007-12-10T08:49:30Z
207	446	2007-12-10T08:49:43Z
207	446	2007-12-10T08:50:35Z
130	447	2007-08-28T15:04:42Z
130	448	2007-09-01T07:30:24Z
18686	448	2015-03-18T04:23:20Z
398	449	2007-09-02T10:08:43Z
398	449	2007-09-03T00:07:48Z
441	449	2007-09-05T11:37:39Z
357	449	2007-09-29T12:46:06Z
357	449	2007-09-29T12:46:19Z
357	449	2007-09-29T12:47:14Z
441	449	2007-10-11T09:55:54Z
441	449	2007-10-11T09:56:14Z
207	449	2007-10-11T19:01:17Z
207	449	2007-10-11T19:01:52Z
475	449	2007-10-19T08:14:31Z
443	449	2007-10-19T09:44:48Z
357	449	2007-11-10T15:39:18Z
357	449	2007-11-10T15:39:48Z
130	449	2008-12-12T15:11:00Z
18686	449	2015-03-18T04:22:37Z
22848	449	2015-04-18T21:35:06Z
18686	449	2015-04-19T10:09:12Z
213	453	2007-09-13T14:55:45Z
207	453	2007-12-13T17:39:29Z
207	453	2007-12-13T17:39:55Z
213	454	2007-09-13T16:02:22Z
130	450	2007-09-15T14:42:15Z
130	451	2007-09-15T14:42:41Z
18686	451	2015-03-18T04:23:20Z
22848	451	2015-04-18T21:35:17Z
18686	451	2015-04-19T10:09:30Z
130	452	2007-09-15T14:43:13Z
130	455	2007-09-15T14:45:21Z
130	456	2007-09-16T11:32:34Z
458	458	2007-09-20T13:02:56Z
18686	458	2015-03-18T04:22:36Z
22848	458	2015-04-18T21:35:41Z
18686	458	2015-04-19T10:09:31Z
460	460	2007-09-24T14:38:33Z
357	461	2007-09-25T10:05:09Z
357	461	2007-09-25T10:59:28Z
279	461	2007-09-25T16:17:04Z
357	461	2007-09-25T19:19:02Z
357	461	2007-09-25T19:19:35Z
357	461	2007-09-25T21:23:50Z
357	461	2007-09-26T19:50:10Z
183	461	2007-10-12T15:17:37Z
472	461	2008-08-11T16:43:58Z
461	461	2008-08-12T08:09:14Z
130	457	2007-10-02T13:28:49Z
130	9246	2007-10-02T13:29:09Z
207	9246	2007-12-11T18:28:59Z
207	9246	2007-12-11T18:29:22Z
9246	9246	2013-11-01T17:30:27Z
18686	9246	2015-03-18T04:22:36Z
130	462	2007-10-02T13:29:26Z
130	463	2007-10-02T13:29:45Z
18686	463	2015-03-18T04:23:02Z
22848	463	2015-04-18T21:35:11Z
18686	463	2015-04-19T10:09:24Z
130	464	2007-10-02T13:29:59Z
130	465	2007-10-02T13:30:12Z
130	466	2007-10-02T13:30:27Z
18686	466	2015-03-18T04:22:34Z
22848	466	2015-04-18T21:35:06Z
18686	466	2015-04-19T10:09:03Z
130	467	2007-10-02T13:30:43Z
589	467	2008-04-01T21:01:35Z
12581	467	2014-04-13T11:17:28Z
130	468	2007-10-08T16:33:06Z
449	472	2007-10-13T10:40:29Z
279	472	2011-04-17T17:30:32Z
443	475	2007-10-19T07:44:05Z
443	475	2007-10-19T07:45:45Z
443	475	2007-10-19T07:46:36Z
443	475	2007-10-19T07:48:06Z
449	475	2007-10-19T08:08:57Z
130	475	2007-10-23T20:59:27Z
18686	475	2015-03-18T04:22:40Z
22848	475	2015-04-18T21:35:12Z
18686	475	2015-04-19T10:09:15Z
130	469	2007-10-23T20:57:27Z
130	470	2007-10-23T20:57:39Z
130	471	2007-10-23T20:57:50Z
130	473	2007-10-23T20:58:02Z
473	473	2007-10-23T21:42:12Z
403	473	2008-06-29T09:27:05Z
473	473	2008-06-29T18:43:33Z
5707	473	2011-08-06T07:32:33Z
130	474	2007-10-23T20:58:14Z
130	476	2007-10-23T20:58:26Z
130	477	2007-10-23T20:58:38Z
130	478	2007-10-23T20:58:49Z
130	479	2007-10-23T20:59:00Z
130	207	2007-10-23T21:31:09Z
555	207	2009-07-29T14:06:24Z
555	207	2009-07-29T14:28:15Z
403	207	2009-09-10T21:15:21Z
403	207	2009-09-10T21:15:56Z
130	130	2007-10-23T21:33:28Z
128	130	2010-07-08T09:46:38Z
130	480	2007-10-26T09:32:47Z
130	481	2007-11-01T15:34:34Z
130	482	2007-11-01T15:34:45Z
130	483	2007-11-01T15:34:55Z
484	484	2007-11-01T18:25:58Z
130	484	2007-11-02T11:06:06Z
130	128	2007-11-04T15:17:34Z
403	128	2008-07-31T09:52:58Z
128	128	2009-12-15T17:28:33Z
128	128	2010-05-04T09:16:25Z
128	128	2010-06-22T13:10:15Z
128	128	2010-07-09T07:40:19Z
128	128	2010-07-29T17:24:48Z
130	485	2007-11-06T13:03:59Z
18686	485	2015-03-18T04:22:35Z
22848	485	2015-04-18T21:35:06Z
18686	485	2015-04-19T10:09:03Z
130	486	2007-11-07T08:14:09Z
18686	486	2015-03-18T04:22:38Z
22848	486	2015-04-18T21:35:07Z
18686	486	2015-04-19T10:09:14Z
130	487	2007-11-14T18:38:54Z
357	487	2007-11-14T18:43:49Z
487	487	2007-11-16T20:29:30Z
130	488	2007-11-14T21:54:32Z
130	489	2007-11-20T18:35:26Z
489	489	2007-11-29T12:36:33Z
130	51	2007-11-17T16:35:26Z
491	491	2007-11-20T14:55:59Z
491	491	2008-05-09T16:28:57Z
491	491	2009-01-27T22:35:25Z
492	492	2007-11-20T16:30:34Z
130	492	2007-11-20T18:36:46Z
130	493	2007-11-22T07:13:11Z
493	493	2007-11-22T19:40:38Z
130	494	2007-11-22T14:40:49Z
495	495	2007-11-24T13:48:55Z
130	495	2007-11-24T13:54:59Z
495	495	2007-11-24T13:58:06Z
130	495	2007-12-14T19:10:25Z
213	495	2008-02-01T00:36:49Z
130	495	2008-02-01T17:21:33Z
495	495	2008-02-01T17:40:48Z
130	495	2009-01-23T12:31:52Z
130	496	2007-11-24T22:40:05Z
18686	496	2015-03-18T04:22:40Z
22848	496	2015-04-18T21:35:11Z
18686	496	2015-04-19T10:09:15Z
499	499	2007-11-27T02:10:07Z
130	499	2007-11-29T12:34:45Z
18686	499	2015-03-18T04:23:34Z
22848	499	2015-04-18T21:35:17Z
18686	499	2015-04-19T10:09:31Z
52	52	2007-11-28T06:31:29Z
130	52	2008-02-01T17:16:51Z
130	498	2007-11-29T12:32:27Z
130	497	2007-11-29T12:33:28Z
130	500	2007-11-30T16:22:23Z
130	501	2007-12-02T11:40:30Z
501	501	2007-12-02T14:59:41Z
130	502	2007-12-02T14:17:54Z
130	503	2007-12-04T07:39:13Z
130	504	2007-12-07T10:46:13Z
130	79	2007-12-09T15:17:53Z
15367	79	2014-07-28T22:44:56Z
130	505	2007-12-09T20:18:04Z
130	506	2007-12-10T07:01:58Z
18686	506	2015-03-18T04:22:32Z
22848	506	2015-04-18T21:35:06Z
18686	506	2015-04-19T10:08:59Z
130	507	2007-12-11T06:50:14Z
130	509	2007-12-16T14:17:21Z
130	510	2007-12-17T20:35:36Z
130	511	2007-12-19T10:59:42Z
130	512	2007-12-21T06:23:27Z
403	512	2008-03-06T22:43:49Z
512	512	2010-01-23T04:20:30Z
130	513	2007-12-24T06:35:46Z
130	513	2007-12-24T06:36:01Z
130	514	2007-12-25T22:48:11Z
449	516	2007-12-26T22:29:42Z
130	516	2007-12-29T13:47:24Z
449	515	2007-12-26T22:41:00Z
515	515	2007-12-26T23:02:39Z
130	519	2007-12-28T09:13:12Z
519	519	2008-01-23T01:45:10Z
130	518	2007-12-28T09:12:27Z
130	517	2007-12-28T09:12:52Z
130	6	2007-12-30T10:01:47Z
12862	6	2015-08-14T08:29:05Z
12862	6	2015-08-14T08:29:30Z
12862	6	2015-08-14T08:29:44Z
130	520	2007-12-31T13:56:48Z
130	521	2008-01-01T13:04:43Z
130	523	2008-01-02T17:37:23Z
130	524	2008-01-03T17:10:45Z
130	525	2008-01-04T17:03:26Z
130	526	2008-01-05T09:30:58Z
527	526	2008-02-20T16:17:40Z
528	528	2008-01-05T22:15:47Z
130	528	2008-01-06T10:23:11Z
130	529	2008-01-07T07:27:11Z
530	530	2008-01-08T13:12:50Z
130	531	2008-01-12T18:51:24Z
130	531	2008-01-12T19:42:34Z
531	531	2008-01-12T20:34:59Z
130	532	2008-01-12T23:42:59Z
130	533	2008-01-15T17:51:54Z
130	534	2008-01-16T07:05:33Z
18686	534	2015-03-18T04:22:35Z
22848	534	2015-04-18T21:35:06Z
18686	534	2015-04-19T10:09:03Z
130	535	2008-01-16T07:06:35Z
130	537	2008-01-18T17:11:50Z
18686	537	2015-03-18T04:22:30Z
22848	537	2015-04-18T21:35:06Z
18686	537	2015-04-19T10:08:44Z
207	538	2008-01-20T00:51:52Z
130	538	2008-01-20T11:40:22Z
207	538	2008-01-20T13:40:20Z
207	538	2008-01-22T21:19:17Z
207	538	2008-01-23T08:24:34Z
207	538	2008-01-23T08:28:23Z
207	538	2008-01-24T11:15:36Z
18686	538	2015-03-18T04:22:35Z
22848	538	2015-04-18T21:35:06Z
18686	538	2015-04-19T10:09:03Z
130	536	2008-01-20T16:00:22Z
18686	536	2015-03-18T04:22:35Z
22848	536	2015-04-18T21:35:06Z
18686	536	2015-04-19T10:09:03Z
130	539	2008-01-20T16:01:30Z
18686	539	2015-03-18T04:22:36Z
22848	539	2015-04-18T21:35:41Z
18686	539	2015-04-19T10:09:31Z
130	540	2008-01-21T07:19:56Z
18686	540	2015-03-18T04:22:37Z
22848	540	2015-04-18T21:35:41Z
18686	540	2015-04-19T10:09:29Z
541	541	2008-01-22T21:48:01Z
130	541	2008-01-22T22:05:24Z
542	542	2008-01-25T02:18:57Z
130	542	2008-01-25T07:44:55Z
527	527	2008-01-26T14:02:04Z
130	543	2008-01-29T07:22:10Z
89	543	2008-06-15T00:10:35Z
130	544	2008-01-29T13:49:43Z
18686	544	2015-03-18T04:22:36Z
22848	544	2015-04-18T21:35:41Z
18686	544	2015-04-19T10:09:31Z
130	545	2008-01-29T13:50:11Z
130	546	2008-01-30T12:32:44Z
18686	546	2015-03-18T04:22:31Z
22848	546	2015-04-18T21:35:06Z
18686	546	2015-04-19T10:08:44Z
130	547	2008-01-30T12:32:53Z
130	548	2008-01-30T12:33:00Z
130	549	2008-01-30T12:33:10Z
130	550	2008-01-30T12:33:19Z
130	551	2008-01-30T12:33:30Z
130	552	2008-01-30T12:33:41Z
555	552	2009-07-02T12:41:10Z
403	552	2009-07-06T17:22:21Z
403	552	2009-07-06T17:24:22Z
552	552	2009-07-06T18:09:11Z
403	552	2009-07-06T18:42:41Z
403	552	2009-07-06T18:43:19Z
403	552	2009-07-06T18:44:22Z
552	552	2009-07-06T18:49:01Z
403	552	2009-07-06T18:52:20Z
357	552	2009-07-24T00:00:29Z
357	552	2009-07-24T08:50:27Z
104	552	2009-09-11T15:16:42Z
104	552	2009-09-11T16:46:07Z
552	552	2009-09-11T16:57:33Z
130	552	2009-10-23T12:57:22Z
130	130	2008-01-30T20:23:21Z
130	130	2008-10-05T09:25:25Z
130	24203	2008-02-01T17:16:51Z
24203	24203	2015-09-12T14:36:20Z
130	24203	2008-02-01T17:16:51Z
130	553	2008-02-01T17:23:16Z
130	554	2008-02-01T17:23:49Z
556	556	2008-02-05T17:13:58Z
130	556	2008-02-05T17:48:33Z
556	556	2015-09-02T00:56:02Z
556	556	2015-09-26T12:24:15Z
130	557	2008-02-06T07:14:27Z
130	558	2008-02-06T18:36:50Z
130	560	2008-02-08T17:30:53Z
18686	560	2015-03-18T04:23:15Z
22848	560	2015-04-18T21:35:15Z
18686	560	2015-04-19T10:09:27Z
130	561	2008-02-08T17:31:21Z
130	563	2008-02-17T11:48:55Z
566	566	2008-02-17T14:35:04Z
18686	566	2015-03-18T04:23:22Z
130	564	2008-02-17T15:32:21Z
130	565	2008-02-17T15:33:09Z
130	567	2008-02-18T12:47:55Z
130	568	2008-02-19T11:07:07Z
568	568	2008-02-20T10:17:28Z
9474	568	2014-02-03T19:02:09Z
18686	568	2015-03-18T04:22:31Z
130	569	2008-02-19T21:09:01Z
18686	569	2015-03-18T04:22:37Z
22848	569	2015-04-18T21:35:06Z
18686	569	2015-04-19T10:09:12Z
130	570	2008-02-20T21:13:15Z
130	572	2008-02-25T21:58:10Z
130	573	2008-02-27T22:39:12Z
18686	573	2015-03-18T04:22:38Z
22848	573	2015-04-18T21:35:07Z
18686	573	2015-04-19T10:09:14Z
130	574	2008-02-27T22:40:51Z
130	555	2008-03-02T16:20:01Z
357	555	2008-03-02T17:00:56Z
357	555	2008-03-02T17:01:11Z
357	555	2008-03-02T21:51:17Z
239	555	2008-03-06T12:07:26Z
239	555	2008-03-06T12:08:11Z
113	555	2008-03-06T16:45:14Z
130	555	2008-03-11T17:35:58Z
239	555	2008-03-14T11:37:57Z
183	555	2008-03-14T20:28:38Z
357	555	2008-03-14T20:58:51Z
213	555	2008-03-19T13:23:47Z
213	555	2008-03-19T13:38:52Z
403	555	2008-03-24T13:27:16Z
403	555	2008-03-24T13:27:32Z
113	555	2008-03-26T17:07:22Z
109	555	2008-05-11T19:57:40Z
94	555	2008-06-04T21:56:38Z
94	555	2008-06-04T21:57:52Z
129	555	2008-06-15T20:21:50Z
129	555	2008-06-15T20:47:58Z
129	555	2008-06-15T20:48:06Z
104	555	2008-06-21T12:35:55Z
130	555	2008-12-12T14:09:11Z
130	555	2008-12-20T18:49:25Z
94	555	2009-05-31T21:21:41Z
94	555	2009-05-31T21:21:57Z
555	555	2009-05-31T22:31:41Z
357	555	2009-06-12T11:00:57Z
357	555	2009-06-13T14:02:00Z
357	555	2009-06-13T14:02:34Z
1243	555	2009-06-13T14:18:53Z
130	555	2009-06-13T17:19:26Z
130	555	2009-06-13T17:20:19Z
555	555	2009-06-13T17:41:52Z
130	555	2009-06-14T12:35:37Z
130	555	2009-06-14T12:36:30Z
130	555	2009-06-14T13:05:49Z
555	555	2009-06-14T14:09:16Z
555	555	2009-06-14T14:12:43Z
130	555	2009-06-14T15:48:32Z
130	555	2009-07-01T12:46:39Z
183	555	2009-07-04T18:16:36Z
555	555	2009-07-05T13:51:01Z
555	555	2009-07-05T13:52:58Z
555	555	2009-07-05T13:53:48Z
555	555	2009-07-05T13:56:04Z
555	555	2009-07-06T10:19:57Z
555	555	2009-07-06T10:20:27Z
130	555	2009-07-07T21:37:23Z
555	555	2009-07-07T22:27:17Z
403	555	2009-07-09T16:57:41Z
555	555	2009-07-10T00:24:03Z
403	555	2009-07-10T10:01:19Z
130	555	2009-07-17T08:55:41Z
357	555	2009-07-23T23:34:17Z
357	555	2009-07-23T23:34:39Z
357	555	2009-07-23T23:35:17Z
357	555	2009-07-23T23:36:21Z
357	555	2009-07-23T23:39:10Z
357	555	2009-07-23T23:39:27Z
357	555	2009-07-23T23:50:47Z
357	555	2009-07-23T23:51:29Z
357	555	2009-07-23T23:53:11Z
357	555	2009-07-23T23:53:31Z
357	555	2009-07-23T23:54:29Z
357	555	2009-07-26T08:54:08Z
357	555	2009-07-26T08:54:29Z
357	555	2009-07-26T09:01:07Z
357	555	2009-07-26T09:01:42Z
357	555	2009-07-26T09:14:58Z
357	555	2009-07-26T09:15:34Z
357	555	2009-07-26T09:16:02Z
357	555	2009-07-26T09:16:58Z
357	555	2009-07-26T09:17:11Z
357	555	2009-07-26T09:17:33Z
357	555	2009-07-26T09:17:46Z
357	555	2009-07-26T09:18:04Z
555	555	2009-07-26T09:59:25Z
555	555	2009-07-26T10:03:06Z
357	555	2009-07-27T10:03:45Z
357	555	2009-07-27T10:04:01Z
357	555	2009-07-27T10:05:31Z
357	555	2009-07-27T10:06:02Z
357	555	2009-07-27T10:06:24Z
555	555	2009-07-27T10:47:49Z
357	555	2009-07-27T20:06:12Z
555	555	2009-07-27T22:49:38Z
357	555	2009-07-28T00:24:52Z
357	555	2009-07-28T00:26:20Z
555	555	2009-07-29T14:05:27Z
555	555	2009-07-29T14:27:32Z
130	555	2009-07-29T16:55:48Z
130	555	2009-07-29T16:58:34Z
555	555	2009-07-29T22:48:07Z
183	555	2009-10-06T09:01:35Z
555	555	2009-10-06T10:59:25Z
555	555	2009-10-06T22:34:31Z
183	555	2009-10-07T08:39:08Z
130	555	2009-10-08T06:31:41Z
555	555	2009-10-08T20:31:38Z
403	555	2009-10-13T17:04:56Z
130	555	2009-10-23T13:01:11Z
279	555	2010-06-08T21:11:43Z
104	555	2011-07-13T08:04:53Z
555	555	2011-07-13T22:01:41Z
555	555	2011-07-13T22:09:14Z
555	555	2011-07-13T22:09:49Z
555	555	2011-07-13T22:10:42Z
104	555	2011-07-13T23:06:40Z
104	555	2011-07-13T23:07:09Z
555	555	2011-07-14T18:35:55Z
555	555	2011-07-14T18:41:02Z
555	555	2011-07-14T18:45:42Z
555	555	2011-07-14T18:48:20Z
555	555	2011-07-15T16:36:08Z
104	555	2011-07-16T07:26:13Z
555	555	2011-07-16T09:10:45Z
104	555	2011-07-18T06:42:54Z
555	555	2011-07-18T08:50:17Z
555	555	2011-07-18T08:51:37Z
4882	555	2011-08-20T18:34:52Z
555	555	2011-08-28T11:47:19Z
6858	555	2011-10-22T10:53:34Z
128	555	2011-11-02T22:18:57Z
128	555	2011-11-02T22:19:56Z
555	555	2011-11-08T10:37:48Z
104	555	2011-12-21T14:43:12Z
555	555	2011-12-21T16:07:02Z
128	555	2012-01-15T10:29:10Z
279	555	2012-01-23T09:35:01Z
11954	555	2012-07-13T17:11:20Z
11954	555	2012-07-13T17:12:30Z
11954	555	2012-07-13T17:13:34Z
555	555	2012-07-13T22:10:24Z
555	555	2012-07-13T22:24:03Z
